REPORTID,USERID,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGTITUDE,RADIUSSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE
161530284, , , , ,-7910051.989112742,5207978.993319537, , , , ,6/1/2016,5:10:50 PM, , ,05/06/2017 14:44:53, , ,ped
161530299, , , , ,-7912424.541420021,5207679.427788481, , , , ,6/1/2016,5:55:39 PM, , ,05/06/2017 14:44:53, , ,ped
161530307, , , , ,-7908112.580944142,5210557.756088163, , , , ,6/1/2016,6:08:41 PM, , ,05/06/2017 14:44:53, , ,ped
161530308, , , , ,-7910433.926285656,5205818.871267694, , , , ,6/1/2016,6:09:13 PM, , ,05/06/2017 14:44:53, , ,mv
161530366, , , , ,-7911841.004649282,5209437.666568614, , , , ,6/1/2016,9:06:17 PM, , ,05/06/2017 14:44:53, , ,ped
161540003, , , , ,-7912037.817509005,5214358.073571221, , , , ,6/2/2016,12:09:20 AM, , ,05/06/2017 14:44:53, , ,mv
161540071, , , , ,-7909934.99232792,5204517.556756828, , , , ,6/2/2016,8:03:08 AM, , ,05/06/2017 14:44:53, , ,mv
161540072, , , , ,-7915729.39446269,5207882.800139255, , , , ,6/2/2016,7:57:35 AM, , ,05/06/2017 14:44:53, , ,bike
161540130, , , , ,-7913102.699757933,5211258.726376049, , , , ,6/2/2016,11:16:09 AM, , ,05/06/2017 14:44:53, , ,mv
161540174, , , , ,-7919882.724664188,5199888.029079551, , , , ,6/2/2016,1:01:34 PM, , ,05/06/2017 14:44:53, , ,mv
161540219, , , , ,-7905518.168891715,5218580.981765368, , , , ,6/2/2016,3:07:34 PM, , ,05/06/2017 14:44:53, , ,mv
161540283, , , , ,-7911501.368882873,5207732.415574834, , , , ,6/2/2016,5:03:38 PM, , ,05/06/2017 14:44:53, , ,mv
161540285, , , , ,-7913358.066669813,5208491.58847145, , , , ,6/2/2016,5:12:57 PM, , ,05/06/2017 14:44:53, , ,mv
161540285, , , , ,-7913358.066669813,5208491.58847145, , , , ,6/2/2016,5:35:21 PM, , ,05/06/2017 14:44:53, , ,mv
161540300, , , , ,-7913299.067339693,5205953.121349514, , , , ,6/2/2016,5:40:51 PM, , ,05/06/2017 14:44:53, , ,mv
161540303, , , , ,-7910941.765802654,5208592.454806539, , , , ,6/2/2016,5:42:22 PM, , ,05/06/2017 14:44:53, , ,mv
161540323, , , , ,-7910733.820993854,5209092.436480427, , , , ,6/2/2016,6:19:10 PM, , ,05/06/2017 14:44:53, , ,bike
161540354, , , , ,-7912624.3599059945,5211941.224632733, , , , ,6/2/2016,7:17:50 PM, , ,05/06/2017 14:44:53, , ,bike
161540389, , , , ,-7909970.948523446,5211619.998562699, , , , ,6/2/2016,9:04:50 PM, , ,05/06/2017 14:44:53, , ,mv
161540426, , , , ,-7911349.195138957,5210878.193211027, , , , ,6/2/2016,11:28:35 PM, , ,05/06/2017 14:44:53, , ,ped
161550017, , , , ,-7905834.093606587,5218987.596586267, , , , ,6/3/2016,1:53:45 AM, , ,05/06/2017 14:44:53, , ,mv
161550031, , , , ,-7919572.365923857,5204203.504256407, , , , ,6/3/2016,3:06:33 AM, , ,05/06/2017 14:44:53, , ,mv
161550039, , , , ,-7916536.794729415,5207183.133277384, , , , ,6/3/2016,6:19:37 AM, , ,05/06/2017 14:44:53, , ,mv
161550076, , , , ,-7911413.983082599,5214490.787682374, , , , ,6/3/2016,9:30:15 AM, , ,05/06/2017 14:44:53, , ,bike
161550114, , , , ,-7914423.394196704,5202918.660867934, , , , ,6/3/2016,11:06:53 AM, , ,05/06/2017 14:44:53, , ,mv
161550155, , , , ,-7911287.969419021,5209769.35826443, , , , ,6/3/2016,12:47:10 PM, , ,05/06/2017 14:44:53, , ,ped
161550157, , , , ,-7910600.905521846,5214141.004897842, , , , ,6/3/2016,12:51:58 PM, , ,05/06/2017 14:44:53, , ,bike
161550178, , , , ,-7915856.96659914,5211601.174119259, , , , ,6/3/2016,1:39:25 PM, , ,05/06/2017 14:44:53, , ,mv
161550251, , , , ,-7907908.087039556,5213314.9542197045, , , , ,6/3/2016,5:01:57 PM, , ,05/06/2017 14:44:53, , ,ped
161550263, , , , ,-7914651.1538748685,5212704.952114296, , , , ,6/3/2016,5:16:48 PM, , ,05/06/2017 14:44:53, , ,ped
161550291, , , , ,-7914481.391651409,5210261.271056552, , , , ,6/3/2016,6:24:20 PM, , ,05/06/2017 14:44:53, , ,bike
161550317, , , , ,-7912049.060777576,5210202.697915037, , , , ,6/3/2016,7:33:32 PM, , ,05/06/2017 14:44:53, , ,mv
161550375, , , , ,-7903200.385773908,5219807.661325579, , , , ,6/3/2016,10:14:06 PM, , ,05/06/2017 14:44:53, , ,mv
161550377, , , , ,-7911904.345439545,5218792.726739533, , , , ,6/3/2016,10:16:35 PM, , ,05/06/2017 14:44:53, , ,bike
161560018, , , , ,-7909176.016039691,5209436.612641654, , , , ,6/4/2016,1:11:52 AM, , ,05/06/2017 14:44:53, , ,mv
161560122, , , , ,-7914098.897881042,5209191.653084883, , , , ,6/4/2016,10:18:24 AM, , ,05/06/2017 14:44:53, , ,mv
161560197, , , , ,-7903981.625960296,5219892.369728835, , , , ,6/4/2016,1:23:08 PM, , ,05/06/2017 14:44:53, , ,mv
161560240, , , , ,-7913330.459436096,5205825.794431683, , , , ,6/4/2016,2:54:56 PM, , ,05/06/2017 14:44:53, , ,mv
161560249, , , , ,-7918306.774633028,5203531.945346603, , , , ,6/4/2016,3:32:49 PM, , ,05/06/2017 14:44:53, , ,mv
161560254, , , , ,-7916495.495198331,5209569.709488172, , , , ,6/4/2016,3:54:52 PM, , ,05/06/2017 14:44:53, , ,mv
161560255, , , , ,-7916495.495198331,5209569.709488172, , , , ,6/4/2016,3:54:02 PM, , ,05/06/2017 14:44:53, , ,mv
161560268, , , , ,-7913918.226347486,5201947.658088378, , , , ,6/4/2016,4:23:09 PM, , ,05/06/2017 14:44:53, , ,mv
161560308, , , , ,-7914744.662247133,5201788.0404052455, , , , ,6/4/2016,6:18:08 PM, , ,05/06/2017 14:44:53, , ,mv
161560309, , , , ,-7911815.512485891,5218484.379404614, , , , ,6/4/2016,6:21:41 PM, , ,05/06/2017 14:44:53, , ,bike
161560405, , , , ,-7911546.1193181705,5204535.012783227, , , , ,6/4/2016,10:21:36 PM, , ,05/06/2017 14:44:53, , ,mv
161570005, , , , ,-7916446.514622382,5209697.237293412, , , , ,6/5/2016,12:21:12 AM, , ,05/06/2017 14:44:53, , ,mv
161570011, , , , ,-7909822.448322728,5208872.176321454, , , , ,6/5/2016,12:33:16 AM, , ,05/06/2017 14:44:53, , ,mv
161570043, , , , ,-7914013.738470585,5209066.540967109, , , , ,6/5/2016,2:29:01 AM, , ,05/06/2017 14:44:53, , ,bike
161570062, , , , ,-7912011.434789687,5213530.798945555, , , , ,6/5/2016,3:18:02 AM, , ,05/06/2017 14:44:53, , ,mv
161570108, , , , ,-7910535.004383295,5210657.590363698, , , , ,6/5/2016,8:00:48 AM, , ,05/06/2017 14:44:53, , ,mv
161570233, , , , ,-7912002.417910932,5202737.511806143, , , , ,6/5/2016,2:10:19 PM, , ,05/06/2017 14:44:53, , ,mv
161570264, , , , ,-7909458.656226815,5208834.839495222, , , , ,6/5/2016,3:44:26 PM, , ,05/06/2017 14:44:53, , ,mv
161570317, , , , ,-7916071.813216371,5213690.012060786, , , , ,6/5/2016,5:36:14 PM, , ,05/06/2017 14:44:53, , ,mv
161570375, , , , ,-7912978.801164681,5207823.7900957, , , , ,6/5/2016,7:59:02 PM, , ,05/06/2017 14:44:53, , ,mv
161570391, , , , ,-7913896.1850883085,5202120.668036822, , , , ,6/5/2016,8:43:56 PM, , ,05/06/2017 14:44:53, , ,mv
161570408, , , , ,-7914052.477653381,5213659.585127942, , , , ,6/5/2016,9:26:27 PM, , ,05/06/2017 14:44:53, , ,mv
161570436, , , , ,-7913076.205719124,5205412.971993175, , , , ,6/5/2016,10:43:50 PM, , ,05/06/2017 14:44:53, , ,mv
161570448, , , , ,-7912806.589912424,5205706.2953108, , , , ,6/5/2016,11:50:50 PM, , ,05/06/2017 14:44:53, , ,mv
161580002, , , , ,-7913748.464124026,5204786.021958839, , , , ,6/6/2016,12:13:00 AM, , ,05/06/2017 14:44:53, , ,mv
161580037, , , , ,-7910799.499493419,5211074.406067844, , , , ,6/6/2016,5:08:01 AM, , ,05/06/2017 14:44:53, , ,mv
161580062, , , , ,-7912301.4220632035,5206314.34177441, , , , ,6/6/2016,7:53:11 AM, , ,05/06/2017 14:44:53, , ,mv
161580078, , , , ,-7911366.115701558,5202861.637658758, , , , ,6/6/2016,8:36:34 AM, , ,05/06/2017 14:44:53, , ,ped
161580079, , , , ,-7911583.8566255495,5213361.948604899, , , , ,6/6/2016,8:38:04 AM, , ,05/06/2017 14:44:53, , ,bike
161580086, , , , ,-7912444.2449698895,5202797.9947458645, , , , ,6/6/2016,9:10:53 AM, , ,05/06/2017 14:44:53, , ,mv
161580113, , , , ,-7910693.078060222,5204603.633336507, , , , ,6/6/2016,10:45:47 AM, , ,05/06/2017 14:44:53, , ,ped
161580116, , , , ,-7908764.467882229,5204518.3091710955, , , , ,6/6/2016,10:47:31 AM, , ,05/06/2017 14:44:53, , ,mv
161580123, , , , ,-7920093.3411407685,5205513.203568101, , , , ,6/6/2016,10:57:46 AM, , ,05/06/2017 14:44:53, , ,bike
161580188, , , , ,-7910062.007866913,5215426.467432931, , , , ,6/6/2016,1:30:03 PM, , ,05/06/2017 14:44:53, , ,mv
161580213, , , , ,-7920099.129754292,5199739.726580199, , , , ,6/6/2016,2:48:47 PM, , ,05/06/2017 14:44:53, , ,mv
161580259, , , , ,-7912762.841352541,5202978.693588041, , , , ,6/6/2016,4:30:13 PM, , ,05/06/2017 14:44:53, , ,mv
161580283, , , , ,-7920636.46893635,5211622.106902696, , , , ,6/6/2016,5:37:43 PM, , ,05/06/2017 14:44:53, , ,bike
161580299, , , , ,-7910015.587639254,5217789.052352048, , , , ,6/6/2016,6:23:17 PM, , ,05/06/2017 14:44:53, , ,mv
161580325, , , , ,-7914339.570620137,5210779.109521776, , , , ,6/6/2016,7:36:55 PM, , ,05/06/2017 14:44:53, , ,bike
161590056, , , , ,-7911987.389779675,5207956.563210532, , , , ,6/7/2016,6:38:57 AM, , ,05/06/2017 14:44:53, , ,ped
161590108, , , , ,-7910686.398890775,5216876.19293128, , , , ,6/7/2016,9:19:51 AM, , ,05/06/2017 14:44:53, , ,mv
161590127, , , , ,-7912113.848721216,5211212.194195046, , , , ,6/7/2016,10:09:40 AM, , ,05/06/2017 14:44:53, , ,mv
161590222, , , , ,-7913282.480735564,5213275.18992211, , , , ,6/7/2016,1:38:14 PM, , ,05/06/2017 14:44:53, , ,ped
161590283, , , , ,-7914771.378924925,5203365.530081669, , , , ,6/7/2016,4:14:59 PM, , ,05/06/2017 14:44:53, , ,mv
161590333, , , , ,-7918388.594458762,5196886.031914571, , , , ,6/7/2016,6:05:05 PM, , ,05/06/2017 14:44:53, , ,mv
161590337, , , , ,-7914146.208664629,5202641.97362029, , , , ,6/7/2016,6:14:29 PM, , ,05/06/2017 14:44:53, , ,mv
161590409, , , , ,-7916944.446704701,5202808.376184764, , , , ,6/7/2016,9:12:54 PM, , ,05/06/2017 14:44:53, , ,mv
161590449, , , , ,-7915174.355481597,5204788.279265757, , , , ,6/7/2016,10:48:00 PM, , ,05/06/2017 14:44:53, , ,mv
161600023, , , , ,-7913617.775041833,5203558.427611175, , , , ,6/8/2016,1:03:15 AM, , ,05/06/2017 14:44:53, , ,mv
161600060, , , , ,-7917291.20691852,5208032.28385858, , , , ,6/8/2016,6:47:18 AM, , ,05/06/2017 14:44:53, , ,mv
161600066, , , , ,-7913344.263052954,5209608.253720525, , , , ,6/8/2016,7:19:00 AM, , ,05/06/2017 14:44:53, , ,mv
161600067, , , , ,-7913148.006790686,5212474.968929091, , , , ,6/8/2016,7:27:13 AM, , ,05/06/2017 14:44:53, , ,mv
161600075, , , , ,-7918562.8094618535,5199136.763928981, , , , ,6/8/2016,8:09:38 AM, , ,05/06/2017 14:44:53, , ,mv
161600093, , , , ,-7909187.3706277525,5211698.158052072, , , , ,6/8/2016,8:58:51 AM, , ,05/06/2017 14:44:53, , ,mv
161600098, , , , ,-7914473.710606542,5201430.151521093, , , , ,6/8/2016,9:11:00 AM, , ,05/06/2017 14:44:53, , ,ped
161600154, , , , ,-7910833.674577093,5217370.584733845, , , , ,6/8/2016,11:38:48 AM, , ,05/06/2017 14:44:53, , ,mv
161600157, , , , ,-7910968.148521972,5203268.029547611, , , , ,6/8/2016,11:42:32 AM, , ,05/06/2017 14:44:53, , ,mv
161600243, , , , ,-7905943.186707564,5218834.021329382, , , , ,6/8/2016,2:45:26 PM, , ,05/06/2017 14:44:53, , ,mv
161600247, , , , ,-7909856.178128439,5213845.763337498, , , , ,6/8/2016,3:05:34 PM, , ,05/06/2017 14:44:53, , ,mv
161600294, , , , ,-7913869.579730008,5203701.673870039, , , , ,6/8/2016,4:47:27 PM, , ,05/06/2017 14:44:53, , ,ped
161600297, , , , ,-7909412.458638137,5214265.732160165, , , , ,6/8/2016,4:43:24 PM, , ,05/06/2017 14:44:53, , ,mv
161600317, , , , ,-7911835.327355252,5209897.491030796, , , , ,6/8/2016,5:21:21 PM, , ,05/06/2017 14:44:53, , ,ped
161600383, , , , ,-7912459.941018092,5206077.590332851, , , , ,6/8/2016,8:24:58 PM, , ,05/06/2017 14:44:53, , ,mv
161600430, , , , ,-7913431.203575265,5211353.29733839, , , , ,6/8/2016,11:00:27 PM, , ,05/06/2017 14:44:53, , ,ped
161610031, , , , ,-7917328.721586918,5204158.661959592, , , , ,6/9/2016,1:51:34 AM, , ,05/06/2017 14:44:53, , ,mv
161610031, , , , ,-7917328.721586918,5204158.661959592, , , , ,6/9/2016,1:52:52 AM, , ,05/06/2017 14:44:53, , ,ped
161610213, , , , ,-7912506.583884736,5211526.479096499, , , , ,6/9/2016,12:54:57 PM, , ,05/06/2017 14:44:53, , ,ped
161610403, , , , ,-7907981.891861953,5213068.689380322, , , , ,6/9/2016,10:13:50 PM, , ,05/06/2017 14:44:53, , ,mv
161620085, , , , ,-7910363.906325947,5207519.111432609, , , , ,6/10/2016,8:16:30 AM, , ,05/06/2017 14:44:53, , ,mv
161620091, , , , ,-7912204.12882825,5212248.3046540385, , , , ,6/10/2016,8:45:24 AM, , ,05/06/2017 14:44:53, , ,ped
161620129, , , , ,-7916579.318774898,5207292.565714187, , , , ,6/10/2016,10:34:25 AM, , ,05/06/2017 14:44:53, , ,mv
161620167, , , , ,-7909905.158704387,5214906.265680677, , , , ,6/10/2016,12:25:31 PM, , ,05/06/2017 14:44:53, , ,bike
161620171, , , , ,-7909604.707398737,5203473.56425193, , , , ,6/10/2016,12:53:59 PM, , ,05/06/2017 14:44:53, , ,mv
161620181, , , , ,-7912906.666134645,5208486.771001722, , , , ,6/10/2016,1:08:44 PM, , ,05/06/2017 14:44:53, , ,mv
161620206, , , , ,-7910993.863324346,5215228.205878451, , , , ,6/10/2016,2:03:10 PM, , ,05/06/2017 14:44:53, , ,bike
161620214, , , , ,-7911187.6705578165,5210569.200084447, , , , ,6/10/2016,2:41:34 PM, , ,05/06/2017 14:44:53, , ,mv
161620216, , , , ,-7912174.629163189,5205608.7706965245, , , , ,6/10/2016,2:49:17 PM, , ,05/06/2017 14:44:53, , ,mv
161620240, , , , ,-7918297.20115682,5197039.552553907, , , , ,6/10/2016,3:15:33 PM, , ,05/06/2017 14:44:53, , ,mv
161620252, , , , ,-7917032.166463445,5205145.8434682395, , , , ,6/10/2016,4:00:16 PM, , ,05/06/2017 14:44:53, , ,mv
161620260, , , , ,-7917625.944627336,5197464.040278046, , , , ,6/10/2016,4:11:06 PM, , ,05/06/2017 14:44:53, , ,mv
161620275, , , , ,-7914340.795134536,5211705.5373050105, , , , ,6/10/2016,4:52:36 PM, , ,05/06/2017 14:44:53, , ,bike
161620292, , , , ,-7911652.206792897,5206387.490586828, , , , ,6/10/2016,5:27:41 PM, , ,05/06/2017 14:44:53, , ,mv
161620305, , , , ,-7912812.823803907,5207571.345665669, , , , ,6/10/2016,5:54:46 PM, , ,05/06/2017 14:44:53, , ,bike
161620315, , , , ,-7913227.934185076,5206218.91804066, , , , ,6/10/2016,6:25:58 PM, , ,05/06/2017 14:44:53, , ,mv
161620318, , , , ,-7912025.2384065455,5211734.150789154, , , , ,6/10/2016,6:33:10 PM, , ,05/06/2017 14:44:53, , ,bike
161620322, , , , ,-7913245.188706149,5211235.38496218, , , , ,6/10/2016,6:41:01 PM, , ,05/06/2017 14:44:53, , ,mv
161620340, , , , ,-7911424.00183677,5202837.1132705705, , , , ,6/10/2016,7:38:10 PM, , ,05/06/2017 14:44:53, , ,mv
161630081, , , , ,-7913555.213488009,5207324.025892085, , , , ,6/11/2016,8:01:45 AM, , ,05/06/2017 14:44:53, , ,mv
161630090, , , , ,-7910733.820993854,5209092.436480427, , , , ,6/11/2016,8:46:34 AM, , ,05/06/2017 14:44:53, , ,mv
161630096, , , , ,-7910478.788040446,5205607.265694905, , , , ,6/11/2016,9:03:16 AM, , ,05/06/2017 14:44:53, , ,mv
161630115, , , , ,-7910792.041087538,5212720.465261084, , , , ,6/11/2016,9:58:55 AM, , ,05/06/2017 14:44:53, , ,mv
161630176, , , , ,-7913451.129764115,5213145.655868323, , , , ,6/11/2016,12:28:30 PM, , ,05/06/2017 14:44:53, , ,bike
161630234, , , , ,-7912926.258365026,5210192.308372483, , , , ,6/11/2016,2:33:36 PM, , ,05/06/2017 14:44:53, , ,bike
161630238, , , , ,-7916479.465191657,5203380.426084898, , , , ,6/11/2016,2:35:29 PM, , ,05/06/2017 14:44:53, , ,mv
161630259, , , , ,-7906482.195681985,5211795.444175081, , , , ,6/11/2016,3:41:45 PM, , ,05/06/2017 14:44:53, , ,mv
161630266, , , , ,-7909901.373841699,5215166.7396136485, , , , ,6/11/2016,3:40:18 PM, , ,05/06/2017 14:44:53, , ,ped
161630305, , , , ,-7912076.779330783,5212101.314642172, , , , ,6/11/2016,5:51:40 PM, , ,05/06/2017 14:44:53, , ,ped
161630318, , , , ,-7913431.203575265,5211353.29733839, , , , ,6/11/2016,6:17:46 PM, , ,05/06/2017 14:44:53, , ,mv
161630349, , , , ,-7912456.935391842,5212064.266290175, , , , ,6/11/2016,7:48:52 PM, , ,05/06/2017 14:44:53, , ,mv
161630351, , , , ,-7912337.7122172015,5213688.807031881, , , , ,6/11/2016,7:59:56 PM, , ,05/06/2017 14:44:53, , ,bike
161630414, , , , ,-7909436.726287128,5214770.683473815, , , , ,6/11/2016,10:42:45 PM, , ,05/06/2017 14:44:53, , ,mv
161630446, , , , ,-7910921.283016348,5208582.217577298, , , , ,6/12/2016,12:13:36 AM, , ,05/06/2017 14:44:53, , ,mv
161640012, , , , ,-7909464.333520846,5214549.989923418, , , , ,6/12/2016,12:40:16 AM, , ,05/06/2017 14:44:53, , ,ped
161640019, , , , ,-7910539.7911214,5210597.810135657, , , , ,6/12/2016,1:05:17 AM, , ,05/06/2017 14:44:53, , ,mv
161640028, , , , ,-7911424.00183677,5202837.1132705705, , , , ,6/12/2016,1:19:19 AM, , ,05/06/2017 14:44:53, , ,mv
161640047, , , , ,-7911126.778796352,5213697.2422374245, , , , ,6/12/2016,2:27:01 AM, , ,05/06/2017 14:44:53, , ,mv
161640063, , , , ,-7909799.627827116,5215465.788797007, , , , ,6/12/2016,3:18:05 AM, , ,05/06/2017 14:44:53, , ,mv
161640091, , , , ,-7922276.872952679,5202486.857765819, , , , ,6/12/2016,6:57:41 AM, , ,05/06/2017 14:44:53, , ,mv
161640126, , , , ,-7919292.397404511,5199776.726783827, , , , ,6/12/2016,9:16:21 AM, , ,05/06/2017 14:44:53, , ,mv
161640175, , , , ,-7915257.288502237,5213490.732490537, , , , ,6/12/2016,11:53:02 AM, , ,05/06/2017 14:44:53, , ,ped
161640311, , , , ,-7908115.920528868,5212941.869252124, , , , ,6/12/2016,6:17:37 PM, , ,05/06/2017 14:44:53, , ,mv
161640320, , , , ,-7912597.754547695,5206416.088012695, , , , ,6/12/2016,6:55:01 PM, , ,05/06/2017 14:44:53, , ,mv
161640361, , , , ,-7910185.461182204,5217120.447280833, , , , ,6/12/2016,9:14:19 PM, , ,05/06/2017 14:44:53, , ,mv
161640391, , , , ,-7911183.663056149,5207771.102867371, , , , ,6/12/2016,11:12:33 PM, , ,05/06/2017 14:44:53, , ,mv
161640391, , , , ,-7911183.663056149,5207771.102867371, , , , ,6/12/2016,11:21:55 PM, , ,05/06/2017 14:44:53, , ,mv
161640391, , , , ,-7911183.663056149,5207771.102867371, , , , ,6/12/2016,11:26:15 PM, , ,05/06/2017 14:44:53, , ,mv
161650005, , , , ,-7910535.004383295,5210657.590363698, , , , ,6/13/2016,12:25:00 AM, , ,05/06/2017 14:44:53, , ,mv
161650063, , , , ,-7920960.853932521,5204883.688596305, , , , ,6/13/2016,7:42:26 AM, , ,05/06/2017 14:44:53, , ,mv
161650078, , , , ,-7917942.20330068,5213656.271309481, , , , ,6/13/2016,8:25:53 AM, , ,05/06/2017 14:44:53, , ,bike
161650094, , , , ,-7906699.602647504,5217595.7140946975, , , , ,6/13/2016,9:03:58 AM, , ,05/06/2017 14:44:53, , ,mv
161650105, , , , ,-7913494.989643488,5211459.615503271, , , , ,6/13/2016,9:27:22 AM, , ,05/06/2017 14:44:53, , ,bike
161650135, , , , ,-7916576.758426609,5213704.472419582, , , , ,6/13/2016,10:42:11 AM, , ,05/06/2017 14:44:53, , ,bike
161650138, , , , ,-7915361.706184601,5211175.902264344, , , , ,6/13/2016,10:50:47 AM, , ,05/06/2017 14:44:53, , ,mv
161650144, , , , ,-7917455.51448693,5216314.326380078, , , , ,6/13/2016,11:06:53 AM, , ,05/06/2017 14:44:53, , ,bike
161650183, , , , ,-7911653.653946279,5204551.114491255, , , , ,6/13/2016,1:04:40 PM, , ,05/06/2017 14:44:53, , ,ped
161650186, , , , ,-7912705.845773255,5210974.717984097, , , , ,6/13/2016,1:22:03 PM, , ,05/06/2017 14:44:53, , ,mv
161650234, , , , ,-7910044.419387369,5215094.878824844, , , , ,6/13/2016,3:08:43 PM, , ,05/06/2017 14:44:53, , ,ped
161650256, , , , ,-7911807.831441026,5207858.714362802, , , , ,6/13/2016,4:10:53 PM, , ,05/06/2017 14:44:53, , ,mv
161650257, , , , ,-7910221.1947387485,5213088.269836526, , , , ,6/13/2016,4:13:31 PM, , ,05/06/2017 14:44:53, , ,mv
161650288, , , , ,-7910582.537805864,5203178.053092575, , , , ,6/13/2016,5:42:08 PM, , ,05/06/2017 14:44:53, , ,mv
161650298, , , , ,-7909952.358168484,5212216.22569657, , , , ,6/13/2016,5:57:03 PM, , ,05/06/2017 14:44:53, , ,bike
161650303, , , , ,-7911765.641354014,5204471.057670966, , , , ,6/13/2016,6:17:19 PM, , ,05/06/2017 14:44:53, , ,mv
161650335, , , , ,-7917319.036791219,5199712.954165138, , , , ,6/13/2016,8:12:48 PM, , ,05/06/2017 14:44:53, , ,mv
161650384, , , , ,-7912695.827019084,5209100.717037415, , , , ,6/13/2016,10:45:30 PM, , ,05/06/2017 14:44:53, , ,mv
161650384, , , , ,-7912695.827019084,5209100.717037415, , , , ,6/13/2016,10:46:37 PM, , ,05/06/2017 14:44:53, , ,mv
161650385, , , , ,-7911689.16486384,5205107.317383884, , , , ,6/13/2016,11:01:39 PM, , ,05/06/2017 14:44:53, , ,mv
161660069, , , , ,-7910096.182950589,5206923.781943812, , , , ,6/14/2016,7:01:50 AM, , ,05/06/2017 14:44:53, , ,mv
161660069, , , , ,-7910096.182950589,5206923.781943812, , , , ,6/14/2016,7:07:50 AM, , ,05/06/2017 14:44:53, , ,mv
161660071, , , , ,-7912609.554413718,5202845.388363786, , , , ,6/14/2016,7:13:28 AM, , ,05/06/2017 14:44:53, , ,bike
161660081, , , , ,-7913596.8469775645,5204697.53595128, , , , ,6/14/2016,7:42:55 AM, , ,05/06/2017 14:44:53, , ,mv
161660112, , , , ,-7918391.15480705,5214017.333715483, , , , ,6/14/2016,9:28:43 AM, , ,05/06/2017 14:44:53, , ,ped
161660219, , , , ,-7916781.474970179,5215204.252066028, , , , ,6/14/2016,1:13:19 PM, , ,05/06/2017 14:44:53, , ,mv
161660270, , , , ,-7917144.710468636,5201179.231178214, , , , ,6/14/2016,3:12:30 PM, , ,05/06/2017 14:44:53, , ,mv
161660273, , , , ,-7910676.714095075,5212207.490600215, , , , ,6/14/2016,3:19:17 PM, , ,05/06/2017 14:44:53, , ,mv
161660292, , , , ,-7912952.08448689,5209635.806920251, , , , ,6/14/2016,4:15:42 PM, , ,05/06/2017 14:44:53, , ,ped
161660297, , , , ,-7910611.035595507,5216219.705849954, , , , ,6/14/2016,4:23:42 PM, , ,05/06/2017 14:44:53, , ,mv
161660325, , , , ,-7908115.920528868,5212941.869252124, , , , ,6/14/2016,5:50:01 PM, , ,05/06/2017 14:44:53, , ,mv
161660326, , , , ,-7919774.633438628,5212744.563403598, , , , ,6/14/2016,5:28:08 PM, , ,05/06/2017 14:44:53, , ,ped
161670048, , , , ,-7919597.858087247,5212620.759848261, , , , ,6/15/2016,6:42:47 AM, , ,05/06/2017 14:44:53, , ,ped
161670057, , , , ,-7912827.406657201,5210532.458882283, , , , ,6/15/2016,7:27:11 AM, , ,05/06/2017 14:44:53, , ,mv
161670070, , , , ,-7920595.169405265,5213802.080419152, , , , ,6/15/2016,8:14:48 AM, , ,05/06/2017 14:44:53, , ,bike
161670070, , , , ,-7920595.169405265,5213802.080419152, , , , ,6/15/2016,8:14:48 AM, , ,05/06/2017 14:44:53, , ,ped
161670079, , , , ,-7913841.749857309,5211450.730511774, , , , ,6/15/2016,8:48:18 AM, , ,05/06/2017 14:44:53, , ,bike
161670103, , , , ,-7913175.725343894,5206537.1012331825, , , , ,6/15/2016,10:20:52 AM, , ,05/06/2017 14:44:53, , ,mv
161670114, , , , ,-7914638.463452916,5208958.141912252, , , , ,6/15/2016,10:29:45 AM, , ,05/06/2017 14:44:53, , ,mv
161670139, , , , ,-7905612.011222454,5216054.272864603, , , , ,6/15/2016,11:23:44 AM, , ,05/06/2017 14:44:53, , ,mv
161670159, , , , ,-7913884.607861265,5213595.267131332, , , , ,6/15/2016,12:16:19 PM, , ,05/06/2017 14:44:53, , ,mv
161670188, , , , ,-7912869.040146757,5208739.23982461, , , , ,6/15/2016,1:20:15 PM, , ,05/06/2017 14:44:53, , ,mv
161670280, , , , ,-7915673.957356277,5201928.852849414, , , , ,6/15/2016,4:56:01 PM, , ,05/06/2017 14:44:53, , ,mv
161670318, , , , ,-7910574.411483036,5216809.743579038, , , , ,6/15/2016,6:27:10 PM, , ,05/06/2017 14:44:53, , ,mv
161670352, , , , ,-7912677.347983612,5213425.5118944375, , , , ,6/15/2016,7:37:26 PM, , ,05/06/2017 14:44:53, , ,bike
161670450, , , , ,-7910449.622333857,5208159.1888066465, , , , ,6/15/2016,11:29:24 PM, , ,05/06/2017 14:44:53, , ,mv
161670458, , , , ,-7911304.333384167,5216969.1625359235, , , , ,6/15/2016,11:54:22 PM, , ,05/06/2017 14:44:53, , ,mv
161680042, , , , ,-7910035.847786578,5212281.437963637, , , , ,6/16/2016,6:03:05 AM, , ,05/06/2017 14:44:53, , ,mv
161680169, , , , ,-7912605.769551032,5209720.876048051, , , , ,6/16/2016,12:08:02 PM, , ,05/06/2017 14:44:53, , ,mv
161680188, , , , ,-7919333.4742966145,5202319.708604261, , , , ,6/16/2016,12:45:00 PM, , ,05/06/2017 14:44:53, , ,mv
